country,region,period,year,month,week,date,deaths,expected_deaths,excess_deaths,excess_deaths_pct
Italy,Italy,week,2015,1,2,2015-01-09,15531,15531,0,0
Italy,Italy,week,2015,1,3,2015-01-16,15490,15664,-174,-1.110827374872315
Italy,Italy,week,2015,1,4,2015-01-23,14965,15283,-318,-2.0807433095596366
Italy,Italy,week,2015,1,5,2015-01-30,14810,14907,-97,-0.6507010129469393
Italy,Italy,week,2015,2,6,2015-02-06,15495,14834,661,4.4559795065390375
Italy,Italy,week,2015,2,7,2015-02-13,15333,14267,1066,7.4717880423354615
Italy,Italy,week,2015,2,8,2015-02-20,15133,14117,1016,7.196996529007578
Italy,Italy,week,2015,2,9,2015-02-27,14702,13788,914,6.628952712503633
Italy,Italy,week,2015,3,10,2015-03-06,14283,13842,441,3.1859557867360166
Italy,Italy,week,2015,3,11,2015-03-13,13825,13399,426,3.17934174192105
Italy,Italy,week,2015,3,12,2015-03-20,13558,13050,508,3.892720306513425
Italy,Italy,week,2015,3,13,2015-03-27,13217,12700,517,4.070866141732282
Italy,Italy,week,2015,4,14,2015-04-03,12686,12541,145,1.1562076389442666
Italy,Italy,week,2015,4,15,2015-04-10,12561,12311,250,2.0307042482332776
Italy,Italy,week,2015,4,16,2015-04-17,12872,12147,725,5.968551905820377
Italy,Italy,week,2015,4,17,2015-04-24,12227,11868,359,3.0249410178631706
Italy,Italy,week,2015,5,18,2015-05-01,11775,11663,112,0.9603018091400202
Italy,Italy,week,2015,5,19,2015-05-08,12113,11601,512,4.413412636841656
Italy,Italy,week,2015,5,20,2015-05-15,11604,11493,111,0.9658052727747162
Italy,Italy,week,2015,5,21,2015-05-22,11269,11261,8,0.07104164816624348
Italy,Italy,week,2015,5,22,2015-05-29,10754,11267,-513,-4.5531197301855
Italy,Italy,week,2015,6,23,2015-06-05,11286,11325,-39,-0.34437086092715674
Italy,Italy,week,2015,6,24,2015-06-12,11825,11401,424,3.7189720199982474
Italy,Italy,week,2015,6,25,2015-06-19,10791,11188,-397,-3.5484447622452677
Italy,Italy,week,2015,6,26,2015-06-26,10514,11090,-576,-5.1938683498647435
Italy,Italy,week,2015,7,27,2015-07-03,11274,11423,-149,-1.3043858881204642
Italy,Italy,week,2015,7,28,2015-07-10,13007,11790,1217,10.322307039864299
Italy,Italy,week,2015,7,29,2015-07-17,12824,11591,1233,10.637563626951945
Italy,Italy,week,2015,7,30,2015-07-24,14179,11678,2501,21.41633841411202
Italy,Italy,week,2015,7,31,2015-07-31,12971,11609,1362,11.732276681884741
Italy,Italy,week,2015,8,32,2015-08-07,12092,11813,279,2.3618047913315934
Italy,Italy,week,2015,8,33,2015-08-14,12148,12161,-13,-0.10689910369212896
Italy,Italy,week,2015,8,34,2015-08-21,10920,11128,-208,-1.8691588785046775
Italy,Italy,week,2015,8,35,2015-08-28,10736,10970,-234,-2.1330902461258034
Italy,Italy,week,2015,9,36,2015-09-04,11296,10992,304,2.7656477438136875
Italy,Italy,week,2015,9,37,2015-09-11,10746,10605,141,1.329561527581319
Italy,Italy,week,2015,9,38,2015-09-18,11063,10926,137,1.253889804136918
Italy,Italy,week,2015,9,39,2015-09-25,10790,10739,51,0.4749045534965859
Italy,Italy,week,2015,10,40,2015-10-02,10923,11058,-135,-1.2208355941399844
Italy,Italy,week,2015,10,41,2015-10-09,11472,11295,177,1.5670650730411637
Italy,Italy,week,2015,10,42,2015-10-16,11270,11663,-393,-3.369630455285943
Italy,Italy,week,2015,10,43,2015-10-23,11561,11704,-143,-1.2218045112781937
Italy,Italy,week,2015,10,44,2015-10-30,11694,11755,-61,-0.5189281156954451
Italy,Italy,week,2015,11,45,2015-11-06,11644,11575,69,0.5961123110151334
Italy,Italy,week,2015,11,46,2015-11-13,11663,11835,-172,-1.453316434305023
Italy,Italy,week,2015,11,47,2015-11-20,11550,12054,-504,-4.181184668989545
Italy,Italy,week,2015,11,48,2015-11-27,11574,12212,-638,-5.224369472649855
Italy,Italy,week,2015,12,49,2015-12-04,12210,12179,31,0.25453649724936156
Italy,Italy,week,2015,12,50,2015-12-11,12386,12509,-123,-0.9832920297385925
Italy,Italy,week,2015,12,51,2015-12-18,12429,12927,-498,-3.8524019494082182
Italy,Italy,week,2015,12,52,2015-12-25,12506,13256,-750,-5.657815328907674
Italy,Italy,week,2016,1,2,2016-01-09,13430,15531,-2101,-13.527783143390636
Italy,Italy,week,2016,1,3,2016-01-16,13014,15664,-2650,-16.917773237997963
Italy,Italy,week,2016,1,4,2016-01-23,13064,15283,-2219,-14.519400641235364
Italy,Italy,week,2016,1,5,2016-01-30,13335,14907,-1572,-10.545381364459644
Italy,Italy,week,2016,2,6,2016-02-06,13010,14834,-1824,-12.29607658082783
Italy,Italy,week,2016,2,7,2016-02-13,13022,14267,-1245,-8.7264316254293135
Italy,Italy,week,2016,2,8,2016-02-20,12816,14117,-1301,-9.215839059290218
Italy,Italy,week,2016,2,9,2016-02-27,12515,13788,-1273,-9.232666086451985
Italy,Italy,week,2016,3,10,2016-03-05,12637,13842,-1205,-8.705389394596153
Italy,Italy,week,2016,3,11,2016-03-12,12706,13399,-693,-5.172027763265916
Italy,Italy,week,2016,3,12,2016-03-19,12807,13050,-243,-1.8620689655172384
Italy,Italy,week,2016,3,13,2016-03-26,12644,12700,-56,-0.440944881889763
Italy,Italy,week,2016,4,14,2016-04-02,12521,12541,-20,-0.1594769157164535
Italy,Italy,week,2016,4,15,2016-04-09,12339,12311,28,0.22743887580212174
Italy,Italy,week,2016,4,16,2016-04-16,11795,12147,-352,-2.897834856343124
Italy,Italy,week,2016,4,17,2016-04-23,11583,11868,-285,-2.401415571284133
Italy,Italy,week,2016,4,18,2016-04-30,11221,11663,-442,-3.7897624967847037
Italy,Italy,week,2016,5,19,2016-05-07,11547,11601,-54,-0.46547711404188874
Italy,Italy,week,2016,5,20,2016-05-14,11395,11493,-98,-0.8526929435308404
Italy,Italy,week,2016,5,21,2016-05-21,10845,11261,-416,-3.694165704644348
Italy,Italy,week,2016,5,22,2016-05-28,11193,11267,-74,-0.6567853022099968
Italy,Italy,week,2016,6,23,2016-06-04,11091,11325,-234,-2.066225165562912
Italy,Italy,week,2016,6,24,2016-06-11,10921,11401,-480,-4.210157003771599
Italy,Italy,week,2016,6,25,2016-06-18,10806,11188,-382,-3.414372542009289
Italy,Italy,week,2016,6,26,2016-06-25,11044,11090,-46,-0.41478809738502775
Italy,Italy,week,2016,7,27,2016-07-02,11300,11423,-123,-1.0767749277772936
Italy,Italy,week,2016,7,28,2016-07-09,11259,11790,-531,-4.503816793893137
Italy,Italy,week,2016,7,29,2016-07-16,11359,11591,-232,-2.001552928996631
Italy,Italy,week,2016,7,30,2016-07-23,11029,11678,-649,-5.557458468915911
Italy,Italy,week,2016,7,31,2016-07-30,11050,11609,-559,-4.815229563269867
Italy,Italy,week,2016,8,32,2016-08-06,10937,11813,-876,-7.415559129772291
Italy,Italy,week,2016,8,33,2016-08-13,10686,12161,-1475,-12.128936765068659
Italy,Italy,week,2016,8,34,2016-08-20,10866,11128,-262,-2.354421279654929
Italy,Italy,week,2016,8,35,2016-08-27,11241,10970,271,2.4703737465815863
Italy,Italy,week,2016,9,36,2016-09-03,10806,10992,-186,-1.692139737991269
Italy,Italy,week,2016,9,37,2016-09-10,10471,10605,-134,-1.263554926921259
Italy,Italy,week,2016,9,38,2016-09-17,10509,10926,-417,-3.8165842943437696
Italy,Italy,week,2016,9,39,2016-09-24,10212,10739,-527,-4.907347052798215
Italy,Italy,week,2016,10,40,2016-10-01,10747,11058,-311,-2.812443479833604
Italy,Italy,week,2016,10,41,2016-10-08,11110,11295,-185,-1.6378928729526336
Italy,Italy,week,2016,10,42,2016-10-15,12018,11663,355,3.0438137700420214
Italy,Italy,week,2016,10,43,2016-10-22,12199,11704,495,4.229323308270679
Italy,Italy,week,2016,10,44,2016-10-29,11684,11755,-71,-0.6039982985963377
Italy,Italy,week,2016,11,45,2016-11-05,11549,11575,-26,-0.224622030237569
Italy,Italy,week,2016,11,46,2016-11-12,11834,11835,-1,-0.008449514152943038
Italy,Italy,week,2016,11,47,2016-11-19,12217,12054,163,1.3522482163597118
Italy,Italy,week,2016,11,48,2016-11-26,12172,12212,-40,-0.32754667540125126
Italy,Italy,week,2016,12,49,2016-12-03,12110,12179,-69,-0.5665489777485817
Italy,Italy,week,2016,12,50,2016-12-10,12518,12509,9,0.07194819729794233
Italy,Italy,week,2016,12,51,2016-12-17,13081,12927,154,1.1913050204997262
Italy,Italy,week,2016,12,52,2016-12-24,14370,13256,1114,8.403741701870857
Italy,Italy,week,2016,12,53,2016-12-31,15886,13851,2035,14.692079994224244
Italy,Italy,week,2017,1,2,2017-01-09,17875,15531,2344,15.092395853454391
Italy,Italy,week,2017,1,3,2017-01-16,18776,15664,3112,19.867211440245143
Italy,Italy,week,2017,1,4,2017-01-23,17791,15283,2508,16.41039063011189
Italy,Italy,week,2017,1,5,2017-01-30,16338,14907,1431,9.599517005433682
Italy,Italy,week,2017,2,6,2017-02-06,15465,14834,631,4.253741404880685
Italy,Italy,week,2017,2,7,2017-02-13,13927,14267,-340,-2.383121889675479
Italy,Italy,week,2017,2,8,2017-02-20,13641,14117,-476,-3.3718212084720562
Italy,Italy,week,2017,2,9,2017-02-27,13227,13788,-561,-4.068755439512614
Italy,Italy,week,2017,3,10,2017-03-06,12971,13842,-871,-6.292443288542117
Italy,Italy,week,2017,3,11,2017-03-13,12789,13399,-610,-4.552578550638103
Italy,Italy,week,2017,3,12,2017-03-20,12730,13050,-320,-2.452107279693479
Italy,Italy,week,2017,3,13,2017-03-27,12397,12700,-303,-2.385826771653541
Italy,Italy,week,2017,4,14,2017-04-03,12110,12541,-431,-3.436727533689492
Italy,Italy,week,2017,4,15,2017-04-10,11800,12311,-511,-4.150759483388839
Italy,Italy,week,2017,4,16,2017-04-17,11838,12147,-309,-2.5438379846875847
Italy,Italy,week,2017,4,17,2017-04-24,11534,11868,-334,-2.8142905291540217
Italy,Italy,week,2017,5,18,2017-05-01,11975,11663,312,2.6751264683186236
Italy,Italy,week,2017,5,19,2017-05-08,11880,11601,279,2.4049650892164323
Italy,Italy,week,2017,5,20,2017-05-15,11718,11493,225,1.9577133907595794
Italy,Italy,week,2017,5,21,2017-05-22,11566,11261,305,2.708462836337816
Italy,Italy,week,2017,5,22,2017-05-29,11398,11267,131,1.1626874944528254
Italy,Italy,week,2017,6,23,2017-06-05,11332,11325,7,0.06181015452537508
Italy,Italy,week,2017,6,24,2017-06-12,10851,11401,-550,-4.8241382334882985
Italy,Italy,week,2017,6,25,2017-06-19,11284,11188,96,0.8580622095101944
Italy,Italy,week,2017,6,26,2017-06-26,11657,11090,567,5.112714156898107
Italy,Italy,week,2017,7,27,2017-07-03,11019,11423,-404,-3.5367241530245934
Italy,Italy,week,2017,7,28,2017-07-10,11229,11790,-561,-4.758269720101779
Italy,Italy,week,2017,7,29,2017-07-17,11347,11591,-244,-2.105081528772317
Italy,Italy,week,2017,7,30,2017-07-24,11099,11678,-579,-4.958040760404174
Italy,Italy,week,2017,7,31,2017-07-31,11123,11609,-486,-4.186407097941242
Italy,Italy,week,2017,8,32,2017-08-07,13241,11813,1428,12.088377211546614
Italy,Italy,week,2017,8,33,2017-08-14,13432,12161,1271,10.451443137899858
Italy,Italy,week,2017,8,34,2017-08-21,11578,11128,450,4.043853342918766
